X,Y,OBJECTID,Agency,Pro_Name,Address,Pro_type,Pro_Desc,Pro_Cost,Phase,Ownersh,Public_,Res_Units,Res_Type,Ins_Type,Rooms_H,Park_Spc,SqFoot,Cons_Type,LEED,TOD,VV_In,Green,C_Name,C_Email,C_Web,C_Phone,L_Update,Res1_Typ,CSYear,CSSeaso,CCYear,CCSeaso,BSqFtOFF,BSqFtRET,BSqFtRES,BSqFtIND,BSqFtHOT,BSqFtINS,BSqFtPar,BSqFtOth,Picture,Per_Jobs,Tem_Jobs,created_user,created_date,last_edited_user,last_edited_date
-76.602109231304965,39.290535001529847,6746,Downtown Partnership,Helping Up Mission,1029 East Baltimore Street,Institutional,"Conversion of vacant building to new office and classroom space for Helping Up Mission.
",5200000,Completed,Private,N/A,0,N/A,N/A,0,0,0,Both,N/A,No,No,No, Helping Up Mission, ," https://www.helpingupmission.org/
", ,2017-09-21T13:21:57.000Z,N/A,0, ,2010, ,0,0,0,0,0,0,0,0,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg, ,52,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.601857198756136,39.290621893432366,6747,Downtown Partnership,Helping Up Mission - Building Renovation Project,1031 East Baltimore Street,Institutional,"Expansion of Helping Up Mission offices and classrooms.
",2100000,Completed,Private,N/A,0,N/A,N/A,0,0,0,Both,N/A,No,No,No,  Helping Up Mission,,"  https://www.helpingupmission.org/
", ,2017-09-21T13:21:52.000Z,N/A,0, ,2012, ,0,0,0,0,0,0,0,0,https://c1.staticflickr.com/1/407/19594699469_88efc6edbe_m.jpg, ,21,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.613380550828651,39.29401155721623,6748,Downtown Partnership,Mercy Medical C. - Mary Catherine Bunting Center,345 St. Paul Place,Institutional,Construction of new state-of-the-art hospital facility for Mercy Medical Center.,400000000,Completed,Private,N/A,0,N/A,N/A,0,0,0,New Construction,N/A, , , , Mercy Medical Center, , , ,2015-07-24T13:32:12.000Z,N/A,0, ,2010, ,0,0,0,0,0,0,0,0,https://c2.staticflickr.com/4/3774/19593276510_74c39101e1_m.jpg, ,4000,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.626984886662001,39.289470547575007,6749,BDC,UMB - Pharmacy Hall Addition,20 North Pine Street,Institutional,Addition to UMB's pharmacy school,83000000,Completed,Public,State,0,N/A,N/A,0,0,0,New Construction,N/A, , , , , , , ,2017-09-21T14:18:05.000Z,N/A,0, ,2010, ,0,0,0,0,0,0,0,0,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg, ,830,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.613929638275735,39.287890145097876,6750,Downtown Partnership,Royal Farms,36 Light Street,Mixed-Use,Conversion and rehabilitation of building to use as Royal Farms on first floor with new office space above.,1500000,Completed,Private,N/A,0,N/A,N/A,0,0,0,Rehabilitation,N/A, , , , Royal Farms, ," http://www.royalfarms.com/realestate.asp 
", ,2015-07-24T13:31:21.000Z,N/A,0, ,2012, ,11350,3700,0,0,0,0,0,0,https://c1.staticflickr.com/1/348/19781289105_a240566114_m.jpg, ,15,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.614252286584303,39.287281094455523,6751,Downtown Partnership,100 Light Street Renovation,100 Light Street,Office,"Renovation and repositioning of office tower, including large scale renovation of building systems, improvements to building façade, and major renovation to surrounding plaza.
",22000000,Completed,Private,N/A,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No, Lexington-MKP, ," http://www.lexingtonmkp.com/ 
", ,2015-03-12T14:22:36.000Z,N/A,0, ,2011, ,500000,0,0,0,0,0,0,0,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg, ,220,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.625757522109112,39.275670111364533,6752,Downtown Partnership,Baltimore Technology Park Expansion,1401 Russell Street,Office,Expansion of existing Baltimore Technology Park facilities.,5000000,Completed,Private,N/A,0,N/A,N/A,0,0,0,New Construction,N/A,No,No,No, Baltimore Technology Park, ," http://www.tierpoint.com/ 
", ,2015-03-12T14:55:35.000Z,N/A,0, ,2010, ,7000,0,0,0,0,0,0,0,http://cityview.baltimorecity.gov/econview/images/comingsoon.jpg, ,50,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.618572569910611,39.274952917054115,6753,Downtown Partnership,M.C. Dean Headquarters Office,180 West Ostend Street,Office,"Conversion of vacant building to new office space for MC Dean, an engineering firm.",13500000,Completed,Private,N/A,0,N/A,N/A,0,50,0,Rehabilitation,N/A,No,No,No, M. C. Dean, ," http://www.mcdean.com/ 
", ,2015-07-24T13:28:34.000Z,N/A,0, ,2011, ,90000,0,0,0,0,0,13500,0,https://c2.staticflickr.com/4/3687/19158700284_507b3dbf6a_m.jpg, ,135,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.616567385647969,39.299701431851993,6754,Downtown Partnership,12 W. Read St,12 West Read Street,Residential,Conversion of former office building to residential.,800000,Completed,Private,N/A,10,Rental,N/A,0,0,0,Rehabilitation,N/A,No,No,No, West Read LLC, , , ,2015-07-24T13:04:00.000Z,N/A,0, ,2011, ,0,0,11500,0,0,0,0,0,https://c1.staticflickr.com/1/406/19781290305_3c22c02441_m.jpg, ,8,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.630406829872541,39.284278022531325,6755,Downtown Partnership,Camden Crossing,Parkin and Ramsey Streets,Residential,"Planned master community of 150 townhouses with attached garage and green space. Development began in 1999 and has been delivering in phases. Completion of full project is anticipated by year end 2015. At present, the last 7 townhomes are under construction.",,Under Construction,Private,N/A,150,For Sale,N/A,0,0,0,New Construction,N/A,No,No,No," Metroventures/USA, Inc.", ," http://www.metroventures.com/ 
", ,2015-07-24T13:13:50.000Z,N/A,0, ,2015,Fall,0,0,,0,0,0,0,0,https://c1.staticflickr.com/1/512/19786049601_b14bc3e87b_m.jpg, ,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.617617089723751,39.29280165925681,6756,Downtown Partnership,The Saratoga Loft Apartments,125 West Saratoga Street,Residential,"Conversion of former St. Alphonsus school building into unique, market rate apartment units. 
",5000000,Completed,Private,N/A,19,Rental,N/A,0,8,0,Rehabilitation,N/A,No,No,No," Saratoga Lofts, LLC", ," http://www.regalbankandtrust.com 
", ,2017-09-21T14:13:21.000Z,N/A,0, ,2011, ,0,0,21850,0,0,0,2160,0,https://c2.staticflickr.com/4/3698/19593287398_b3456bc9ee_m.jpg, ,50,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.600061450589521,39.282526232598691,6757,Downtown Partnership,1000 Lancaster St,1000 Lancaster Street,Retail,"Creation of new retail space in office building and parking garage. 
",5000000,Completed,Private,N/A,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No, H&S Properties Development Corp, , http://www.harboreast.com/, ,2015-07-24T13:11:30.000Z,N/A,0, ,2011, ,0,30000,0,0,0,0,0,0,https://c1.staticflickr.com/1/391/19593288388_e0bfbd07ea_m.jpg, ,50,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.614059086118502,39.286280799708074,6758,Downtown Partnership,Kona Grill,1 East Pratt Street,Retail,"Build out of new retail space for Kona Grill, including significant addition to front of building for dining space. 
",3000000,Completed,Private,N/A,0,N/A,N/A,0,0,0,Rehabilitation,N/A, , , , Kona Grill, ,"  http://www.konagrill.com/
", ,2017-09-21T14:38:59.000Z,N/A,0, ,2010, ,0,2000,0,0,0,0,0,0,https://c1.staticflickr.com/1/331/19774019282_320e9c249e_m.jpg, ,30,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.622818649127453,39.277975593068895,6759,Downtown Partnership,M&T Bank Stadium Upgrades,1101 Russell Street,Institutional,Renovation/Construction,4000000,Completed,Public,N/A,0,N/A,N/A,0,0,0,Rehabilitation,N/A,No,No,No,Maryland Stadium Authority, ,http://www.mdstad.com, ,2015-07-24T13:26:59.000Z,N/A,0, ,2010, ,0,0,0,0,0,0,0,0,https://c1.staticflickr.com/1/520/19774019162_08d5f6d482_m.jpg, ,40,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.539299977518851,39.277294406826918,6760,Baltimore Housing,O'Donnell Heights Phase 1A,6349 Boston Street,Residential,"New construction of affordable housing for families in recovery is part of a $200,000,000 O'Donnell Heights project.",,Completed,Public-Private,N/A,75,Rental,N/A,0,0,0,New Construction,N/A,No,Yes,No,HABC,econview@baltimorecity.gov, www.baltimorehousing.org,410-396-5590,2015-07-02T13:02:53.000Z,Multiple Family,2012,Spring,2014,Fall,0,0,86250,0,0,0,0,0,http://s5.postimg.org/lctfz1fzr/O_Donnell_Heights_Phase1_A_2.jpg,0,177,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.695340795012726,39.343500535165475,6761,Planning,Arlington II,5500 Wabash Ave,Institutional,Contruction of affordable senior housing.,0,Completed,Private, ,57, ,Healthcare,0,33,131700,New Construction,Gold, , , , , , , ,2015-12-02T13:50:43.000Z,Multiple Family,2013, ,0, ,0,0,0,0,0,0,8910,0,https://farm1.staticflickr.com/628/23450769755_5b592fff8e_z.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.571411453168594,39.278708090312513,6762,Planning,1212 South East Avenue,1202-20 South East Avenue,Residential,"Demolish the existing buildings and construct a 4-story apartment buliding with 57 units and a parking garage.  (49 1-bedroom; 3 2-bedroom; and 5 studios)",0,Completed,Private, ,57,Rental, ,0,75,32298,New Construction, , , , , , , , ,2015-12-02T13:44:34.000Z,Multiple Family,2012, ,0, ,0,0,0,0,0,0,20250,0,https://farm6.staticflickr.com/5681/23367743271_f4aa526b0c_b.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.590083132605997,39.312813936862995,6763,Baltimore Housing,The Columbus School,2000 East North Avenue,Residential,Redevelopment of an old school for affordable family housing,13400000,Completed,Public-Private,Federal,50,Rental,N/A,0,29,43427,Rehabilitation,N/A,No,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-02T13:00:36.000Z,Multiple Family,2013,Summer,2014,Summer,0,0,0,0,0,0,0,0, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/PS99.jpg/250px-PS99.jpg,4,37,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.679028669659033,39.321216162844678,6764,Planning,Pangea Oaks Apartments (Garrison Woods),2908 Garrison Blvd,Residential,Rehabilitation of apartment complex.  Total of 143 new units.,0,Completed,Private, ,143,Rental, ,0,143,0,Both, , , , , , , , ,2015-12-02T13:52:37.000Z,Multiple Family,0, ,0, ,0,0,0,0,0,0,38610,0,https://farm6.staticflickr.com/5790/22823704143_f2c4ca8793_z.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.630469355807193,39.335647840401279,6765,BDC,The Rotunda,711 WEST 40th Street,Mixed-Use,"Construct new mixed-use office, retail, and residential complex and renovate existing Rotunda Building.",100000000,Completed,Private,N/A,382,Rental,N/A,0,719,,Both, , ,No, ,BDC,info@baltimoredevelopment.com,http://rotundabaltimore.com/,,2016-10-14T18:33:19.000Z,Multiple Family,2013,Summer,2015, ,153000,182000,0,0,0,0,,699000,http://assets.bizjournals.com/baltimore/blog/real-estate/Rotunda_rendering.jpg?v=1, 300,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.614940644053377,39.316149486335405,6766,Planning,Land Bank Lofts,2315-2317 Saint Paul St,Residential, ,0,Completed, , ,63,Rental, ,0,0,0,Rehabilitation, , , , , , , , ,2015-12-02T14:03:47.000Z,Multiple Family,2010, ,0, ,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/571/23084163969_75982d254a_b.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.633507361044977,39.314632769999179,6767,Planning,2401 Brookfield Ave,2401 Brookfield Ave,Residential, ,0,Completed,Private, ,22,Rental, ,0,22,12038,Rehabilitation, , , , , , , , ,2015-12-02T13:53:44.000Z,Multiple Family,2012, ,0, ,0,0,0,0,0,0,5940,0,https://farm6.staticflickr.com/5659/22823888753_e9d29c6ba3_z.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.699257710130254,39.360656449180269,6768,Planning,Bancroft Village,3600 Block Bancroft Rd,Residential, Construct 2-story townhomes and a recreation lot.,0,Completed,Private, ,25,N/A,Healthcare,0,0,114599,New Construction, , , , , , , , ,2016-01-06T17:24:19.000Z,Multiple Family,2010, ,0, ,0,0,0,0,0,0,0,0, http://bcplanning.files.wordpress.com/2013/05/bancroft.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.641375994950408,39.311235196994659,6769,Planning,Etting Street,2400 block of Etting St,Residential, ,0,Completed,Private, ,19,Rental, ,0,0,0,, , , , , , , , ,2015-02-26T15:58:38.000Z,Multiple Family,2011, ,0, ,0,0,0,0,0,0,0,0,http://bcplanning.files.wordpress.com/2013/05/etting.jpg , ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.640072940192439,39.30880911870635,6770,Baltimore Housing,Baker's View,500 block Baker St,Residential,Consolidatation of properties and construction of 17 single-family attached dwelling units (Section One),17700000,Completed,Public-Private,City,31,For Sale,N/A,0,15,64294,New Construction,N/A,No,No,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-02T12:44:22.000Z,Single Family,2011,Spring,2013,Spring,0,0,35650,0,0,0,4050,0, http://bcplanning.files.wordpress.com/2013/05/bakers.jpg,0,50,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.537786099462579,39.290838423296137,6771,Planning,Catholic Charities Senior Housing,6424 E PRATT ST,Institutional, New construction of senior housing.,0,Completed,Private, ,54,N/A,Healthcare,0,0,0,New Construction, , , , , , , , ,2015-12-02T13:45:21.000Z,Multiple Family,2010, ,0, ,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/750/22822025044_85cd83047c.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.595044637475127,39.271377875439939,6772,Planning,The Townes at Locust Point,"1300/1400 blks Lowman St; 1300 blk Decator ST",Residential,New Construction Townhomes,0,Completed,Private, ,71,For Sale, ,0,0,0,New Construction, , , , , , , , ,2015-12-02T14:02:30.000Z,Single Family,2011, ,0, ,0,0,0,0,0,0,0,0,https://farm1.staticflickr.com/701/23369282511_750302c009.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.591911043524334,39.28329535691433,6773,Planning,Merchant Point,700-26 S Ann St,Residential,"Phase 1 - New construction of 8  townhouses.  (Aliceanna)
Phase II - Rehabilitation of the Four Bay House into 1 Townhouse. (Aliceanna)
Phase III - New construction of 3 townhouses (Aliceanna)
Phase IV - New construction of 8 townhouses (S Regester)",0,Completed,Public-Private,N/A,19,For Sale,Religious,0,61,58090,Both, , , , , , , , ,2015-12-02T13:48:10.000Z,Single Family,2011, ,0, ,0,0,0,0,0,32967,16470,0,https://farm6.staticflickr.com/5793/23342043612_6a994c5129.jpg, ,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.600304024750898,39.271770938617792,6774,Planning,Anthem House,900 E. Fort Ave,Residential,Residential Development,80000000,Under Construction,Private, ,275,Rental, ,0,0,0, , , , , , , , , ,2015-12-02T14:00:00.000Z,Multiple Family,2015, ,0, ,0,0,316250,0,0,0,0,0,https://farm6.staticflickr.com/5782/22824356633_eb20a7b66b_b.jpg, ,800,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.593375959472425,39.284012903530943,6775,BDC,Marketplace at Fells Point,600 S Broadway,Mixed-Use,"The Dolben Company, Inc. and Klein Enterprises have partnered together to co-develop 159 new apartments in Baltimore and 28,000 square feet of retail space. The historic public comfort station has been rehabilitated to house non-profit office space.",40000000,Completed,Public-Private,City,159,Rental,N/A,0,0,0,Rehabilitation, , ,No, ,BDC,info@baltimoredevelopment.com,http://marketplaceatfellspoint.com/,4108379305,2017-09-21T13:22:51.000Z,Multiple Family,2012, ,2015, ,0,0,0,0,0,0,0,0,http://farm9.staticflickr.com/8683/16578248208_5e028b0c52.jpg, ,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.690955470324795,39.290968074978089,6776,Baltimore Housing,Uplands (Multi-phase development),400 N. Athol Ave.,Residential,"The Uplands redevelopment will be located on the former Uplands apartment site, a 100% subsidized housing developement. The new development will consist of two rental and five homeownership phases on approximately 60+ acres",310000000,Under Construction,Public-Private,N/A,761,Rental,N/A,0,1455,1501038,New Construction,N/A,Yes,Yes,No,HABC,econvew@baltimorecity.gov,www.viewatuplands.com,410-396-5590,2016-12-14T13:35:40.000Z,Multiple Family,2011,Fall,2019,Summer,0,0,875150,0,0,0,392850,1501038,http://cityview.baltimorecity.gov/econimages/uplands.jpg,9,310,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.660065817201868,39.34571867189554,6777,Planning,Sinai Ridge Phase II,4704 Greenspring Ave,Residential,"Develop 2 new apartment buildings, each with 12 units.  This will add to the existing 2 builidings containing 51 units.",0,Completed,,,24,Rental,,0,54,139827,New Construction,,,,,,,,,2015-12-02T13:53:18.000Z,Multiple Family,2012,,0,,0,0,27600,0,0,0,14580,0,https://farm1.staticflickr.com/774/22823884313_84baf03b4e_b.jpg,,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.605784294668894,39.274904554532448,6778,Planning,Federal Place II,1300-1320 JACKSON STREET AND 1301-1323 BELT STREET,Residential,Subdivide and develop 24 townhomes,,Under Construction,Private,,24,For Sale,,,,,New Construction,,No,,,,,,,2015-12-02T14:00:37.000Z,Single Family,,,,,,,,,,,,,https://farm1.staticflickr.com/721/22823195984_e8b272eb8b_b.jpg,2,0,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.610290278251611,39.312911315474935,6779,Baltimore Housing,Barclay Phase II,400 blk  E 20th Street,Residential,"New Construction and rehabilitation of affordable family housing is part of a $90,000,000 project.",,Completed,Public-Private,N/A,69,Rental,N/A,0,61,105153,New Construction,N/A,No,Yes,No,HABC,econview@baltimorecity.gov,www.baltimorehousing.org,410-396-5590,2015-07-02T12:46:10.000Z,Multiple Family,2012,Winter,2014,Spring,0,0,79350,0,0,0,16470,0,http://s5.postimg.org/6jbhbl8on/Barclay_II.jpg,5,120,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.612879007678629,39.268744871554716,6780,Planning,2 East Wells,2 E Wells St,Residential,"The development includes a 5-story multifamily apartment building with 5,742 square feet of retail and a 6-level parking garage. There will be 153 units in the building with a mix of efficiency, 1-bedroom and
2-bedroom units.",19890000,Completed,Private,,153,Rental,,,247,169543,Rehabilitation,,,No,No,,"CHADA@JDAVISARCHITECTS.COM
",,,2016-10-14T18:08:56.000Z,Multiple Family,,,,,,5968,175950,,,,66690,,https://farm6.staticflickr.com/5708/23083512279_0d9e883652_k.jpg,,198.900000,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.613255071761174,39.289089909392445,6781,BDC,One Light Street,Corner of Light St and E Redwood St,Mixed-Use,"The project will include a total of approximately 362 residential units, 281,580 SF of office space, 20,700 SF of retail space, and 646 parking spaces.",109731643,Under Construction,Private,,362,N/A,N/A,,646,,New Construction,Silver,Yes,No,,BDC,info@baltimoredevelopment.com,,410-837-9305,2016-06-15T18:49:27.000Z,N/A,,,,,281580,20700,345604,,,,259778,907662,https://c4.staticflickr.com/8/7333/16315917208_f39c8dcf98.jpg,30,982,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.618809953577696,39.29584109859686,6782,Downtown Partnership,520 Park Ave,520 Park Ave,Mixed-Use,"Former warehouse turned office building will be be converted once again into a high end, residential apartment building.   Final product willfeature 171 apartments with ground floor retail, restaurant, and parking.",30000000,Completed,Private,N/A,171,Rental,N/A,0,232,138520,Rehabilitation,Silver,No,No,No,The Time Group,n/a,"http://timegroupapts.prospectportal.com/ 
",n/a,2015-03-10T20:52:15.000Z,Multiple Family,2013,Spring,2014,Summer,0,19000,196650,,0,,62640,, http://bcplanning.files.wordpress.com/2013/05/520-park_page_2.jpg,0,300,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
-76.566333725346823,39.278788107079905,6783,BDC,Gunther Brewery,1211 S Conkling St,Mixed-Use,Historic rehabilitation of a former brewery building,,Completed,Private,,162,Rental,,,267,103963,Rehabilitation,Silver,,,,BDC,info@baltimoredevelopment.com,http://www.thegunther.com,,2016-06-15T18:48:19.000Z,Multiple Family,,,2014,Winter,,5500,186300,,,,72090,,http://bcplanning.files.wordpress.com/2013/05/gunther1.jpg,,,EGISDATA,2017-10-23T19:02:01.000Z,EGISDATA,2017-10-23T19:02:01.000Z
